time (min),bacterium area (pixels),bacterium area (µm^2)
3351,763,2.0631519999999997
3352,767,2.073968
3353,781,2.111824
3354,777,2.1010079999999998
3355,787,2.1280479999999997
3356,785,2.1226399999999996
3357,785,2.1226399999999996
3358,794,2.146976
3359,795,2.14968
3360,804,2.174016
3361,817,2.209168
3362,816,2.206464
3363,818,2.211872
3364,823,2.225392
3365,829,2.241616
3366,827,2.236208
3367,838,2.265952
3368,0,0.0
3369,852,2.3038079999999996
3370,850,2.2984
3371,862,2.330848
3372,864,2.3362559999999997
3373,867,2.344368
3374,870,2.35248
3375,870,2.35248
3376,879,2.376816
3377,885,2.3930399999999996
3378,893,2.414672
3379,894,2.417376
3380,893,2.414672
3381,916,2.476864
3382,914,2.471456
3383,913,2.468752
3384,924,2.498496
3385,930,2.5147199999999996
3386,932,2.5201279999999997
3387,943,2.5498719999999997
3388,942,2.5471679999999997
3389,951,2.571504
3390,947,2.560688
3391,959,2.593136
3392,974,2.6336959999999996
3393,972,2.628288
3394,977,2.6418079999999997
3395,983,2.658032
3396,987,2.6688479999999997
3397,997,2.6958879999999996
3398,1003,2.712112
3399,1000,2.7039999999999997
3400,1015,2.74456
3401,1026,2.774304
3402,1031,2.7878239999999996
3403,1027,2.777008
3404,1039,2.809456
3405,1043,2.8202719999999997
3406,1052,2.8446079999999996
3407,1059,2.863536
3408,1054,2.8500159999999997
3409,1056,2.8554239999999997
3410,1076,2.9095039999999996
3411,1075,2.9067999999999996
3412,1090,2.9473599999999998
3413,1090,2.9473599999999998
3414,1099,2.9716959999999997
3415,1104,2.985216
3416,1114,3.012256
3417,1112,3.0068479999999997
3418,1128,3.050112
3419,1144,3.0933759999999997
3420,1141,3.0852639999999996
3421,1145,3.0960799999999997
3422,1151,3.112304
3423,1165,3.1501599999999996
3424,1167,3.1555679999999997
3425,1190,3.2177599999999997
3426,1184,3.201536
3427,1195,3.23128
3428,1157,3.1285279999999998
3429,658,1.779232
3430,660,1.7846399999999998
3431,658,1.779232
3432,660,1.7846399999999998
3433,657,1.7765279999999999
3434,668,1.8062719999999999
3435,674,1.822496
3436,676,1.827904
3437,681,1.841424
3438,689,1.8630559999999998
3439,685,1.8522399999999999
3440,691,1.868464
3441,694,1.8765759999999998
3442,698,1.887392
3443,703,1.900912
3444,707,1.9117279999999999
3445,703,1.900912
3446,719,1.944176
3447,712,1.9252479999999998
3448,721,1.9495839999999998
3449,723,1.9549919999999998
3450,724,1.9576959999999999
3451,737,1.992848
3452,743,2.0090719999999997
3453,743,2.0090719999999997
3454,745,2.01448
3455,748,2.022592
3456,762,2.060448
3457,747,2.019888
3458,766,2.0712639999999998
3459,773,2.090192
3460,773,2.090192
3461,785,2.1226399999999996
3462,784,2.119936
3463,791,2.138864
3464,798,2.1577919999999997
3465,804,2.174016
3466,800,2.1632
3467,808,2.1848319999999997
3468,806,2.179424
3469,816,2.206464
3470,825,2.2308
3471,829,2.241616
3472,835,2.25784
3473,844,2.2821759999999998
3474,841,2.2740639999999996
3475,843,2.2794719999999997
3476,852,2.3038079999999996
3477,862,2.330848
3478,864,2.3362559999999997
3479,870,2.35248
3480,877,2.3714079999999997
3481,880,2.37952
3482,887,2.3984479999999997
3483,898,2.4281919999999997
3484,901,2.436304
3485,900,2.4335999999999998
3486,917,2.479568
3487,922,2.4930879999999997
3488,913,2.468752
3489,928,2.509312
3490,931,2.5174239999999997
3491,936,2.530944
3492,942,2.5471679999999997
3493,953,2.5769119999999996
3494,953,2.5769119999999996
3495,960,2.59584
3496,964,2.6066559999999996
3497,976,2.6391039999999997
3498,977,2.6418079999999997
3499,969,2.620176
3500,986,2.6661439999999996
3501,975,2.6363999999999996
3502,998,2.6985919999999997
3503,1003,2.712112
3504,999,2.7012959999999997
3505,1014,2.741856
3506,1013,2.739152
3507,1015,2.74456
3508,1021,2.7607839999999997
3509,1022,2.7634879999999997
3510,1027,2.777008
3511,1039,2.809456
3512,1029,2.782416
3513,1041,2.8148639999999996
3514,1043,2.8202719999999997
3515,1045,2.8256799999999997
3516,1050,2.8392
3517,1071,2.895984
3518,1074,2.904096
3519,1083,2.928432
3520,1082,2.925728
3521,1084,2.931136
3522,1101,2.9771039999999998
3523,1101,2.9771039999999998
3524,1106,2.990624
3525,1124,3.0392959999999998
3526,1124,3.0392959999999998
3527,1141,3.0852639999999996
3528,1150,3.1096
3529,1174,3.174496
3530,1152,3.1150079999999996
3531,1167,3.1555679999999997
3532,1164,3.1474559999999996
3533,1186,3.2069439999999996
3534,1188,3.2123519999999997
3535,1199,3.2420959999999996
3536,1215,3.28536
3537,669,1.808976
3538,682,1.8441279999999998
3539,682,1.8441279999999998
3540,684,1.8495359999999998
3541,686,1.854944
3542,686,1.854944
3543,700,1.8927999999999998
3544,704,1.903616
3545,715,1.93336
3546,707,1.9117279999999999
3547,716,1.9360639999999998
3548,718,1.9414719999999999
3549,724,1.9576959999999999
3550,729,1.9712159999999999
3551,732,1.9793279999999998
3552,740,2.00096
3553,736,1.990144
3554,748,2.022592
3555,754,2.0388159999999997
3556,754,2.0388159999999997
3557,764,2.0658559999999997
3558,760,2.05504
3559,767,2.073968
3560,773,2.090192
3561,780,2.10912
3562,773,2.090192
3563,778,2.103712
3564,788,2.1307519999999998
3565,800,2.1632
3566,803,2.171312
3567,802,2.168608
3568,809,2.1875359999999997
3569,814,2.201056
3570,812,2.195648
3571,830,2.2443199999999996
3572,823,2.225392
3573,825,2.2308
3574,832,2.2497279999999997
3575,840,2.27136
3576,848,2.292992
3577,846,2.287584
3578,861,2.328144
3579,851,2.301104
3580,866,2.3416639999999997
3581,866,2.3416639999999997
3582,885,2.3930399999999996
3583,881,2.382224
3584,883,2.387632
3585,885,2.3930399999999996
3586,895,2.42008
3587,900,2.4335999999999998
3588,897,2.4254879999999996
3589,919,2.4849759999999996
3590,918,2.482272
3591,924,2.498496
3592,930,2.5147199999999996
3593,930,2.5147199999999996
3594,936,2.530944
3595,946,2.557984
3596,949,2.566096
3597,959,2.593136
3598,959,2.593136
3599,963,2.6039519999999996
3600,974,2.6336959999999996
3601,973,2.630992
3602,987,2.6688479999999997
3603,1001,2.7067039999999998
3604,984,2.660736
3605,1003,2.712112
3606,1014,2.741856
3607,1003,2.712112
3608,1019,2.7553759999999996
3609,1018,2.752672
3610,1027,2.777008
3611,1030,2.7851199999999996
3612,1043,2.8202719999999997
3613,1048,2.833792
3614,1057,2.858128
3615,1065,2.8797599999999997
3616,1074,2.904096
3617,1074,2.904096
3618,1086,2.9365439999999996
3619,1084,2.931136
3620,1096,2.963584
3621,1105,2.98792
3622,1111,3.0041439999999997
3623,1122,3.0338879999999997
3624,1116,3.017664
3625,1127,3.047408
3626,1133,3.0636319999999997
3627,1142,3.0879679999999996
3628,1146,3.0987839999999998
3629,1144,3.0933759999999997
3630,1157,3.1285279999999998
3631,1162,3.142048
3632,1156,3.1258239999999997
3633,1170,3.16368
3634,1183,3.198832
3635,1181,3.193424
3636,1196,3.233984
3637,1212,3.2772479999999997
3638,1210,3.2718399999999996
3639,1221,3.3015839999999996
3640,1235,3.3394399999999997
3641,1241,3.355664
3642,1256,3.3962239999999997
3643,1256,3.3962239999999997
3644,1253,3.3881119999999996
3645,1281,3.463824
3646,1282,3.466528
3647,1277,3.4530079999999996
3648,755,2.04152
3649,765,2.0685599999999997
3650,772,2.087488
3651,766,2.0712639999999998
3652,780,2.10912
3653,765,2.0685599999999997
3654,783,2.117232
3655,791,2.138864
3656,790,2.13616
3657,800,2.1632
3658,798,2.1577919999999997
3659,799,2.1604959999999997
3660,808,2.1848319999999997
3661,804,2.174016
3662,821,2.2199839999999997
3663,822,2.2226879999999998
3664,826,2.233504
3665,832,2.2497279999999997
3666,830,2.2443199999999996
3667,842,2.2767679999999997
3668,836,2.260544
3669,850,2.2984
3670,851,2.301104
3671,858,2.320032
3672,870,2.35248
3673,869,2.349776
3674,873,2.360592
3675,880,2.37952
3676,894,2.417376
3677,896,2.422784
3678,898,2.4281919999999997
3679,909,2.4579359999999997
3680,903,2.441712
3681,925,2.5012
3682,931,2.5174239999999997
3683,932,2.5201279999999997
3684,935,2.52824
3685,946,2.557984
3686,944,2.5525759999999997
3687,951,2.571504
3688,956,2.5850239999999998
3689,955,2.5823199999999997
3690,970,2.62288
3691,974,2.6336959999999996
3692,979,2.647216
3693,991,2.679664
3694,997,2.6958879999999996
3695,1002,2.709408
3696,996,2.693184
3697,1011,2.7337439999999997
3698,1019,2.7553759999999996
3699,1022,2.7634879999999997
3700,1036,2.801344
3701,1029,2.782416
3702,1048,2.833792
3703,1050,2.8392
3704,1060,2.86624
3705,1067,2.8851679999999997
3706,1058,2.860832
3707,1070,2.89328
3708,1072,2.898688
3709,1087,2.9392479999999996
3710,1093,2.955472
3711,1093,2.955472
3712,1098,2.9689919999999996
3713,1114,3.012256
3714,1105,2.98792
3715,1115,3.01496
3716,1131,3.0582239999999996
3717,1134,3.0663359999999997
3718,1132,3.0609279999999996
3719,1143,3.0906719999999996
3720,1155,3.1231199999999997
3721,1166,3.1528639999999997
3722,1165,3.1501599999999996
3723,1172,3.169088
3724,1190,3.2177599999999997
3725,1180,3.19072
3726,1193,3.225872
3727,1202,3.2502079999999998
3728,1225,3.3124
3729,1220,3.2988799999999996
3730,1238,3.347552
3731,1248,3.374592
3732,1250,3.38
3733,1248,3.374592
3734,1257,3.3989279999999997
3735,1270,3.43408
3736,1288,3.4827519999999996
3737,1278,3.4557119999999997
3738,1296,3.504384
3739,1307,3.534128
3740,1310,3.5422399999999996
3741,1310,3.5422399999999996
3742,1314,3.5530559999999998
3743,1314,3.5530559999999998
3744,1332,3.6017279999999996
3745,1283,3.469232
3746,1266,3.4232639999999996
3747,1256,3.3962239999999997
3748,1175,3.1771999999999996
3749,783,2.117232
3750,780,2.10912
3751,778,2.103712
3752,785,2.1226399999999996
3753,798,2.1577919999999997
3754,803,2.171312
3755,809,2.1875359999999997
3756,804,2.174016
3757,812,2.195648
3758,810,2.1902399999999997
3759,812,2.195648
3760,819,2.2145759999999997
3761,834,2.255136
3762,823,2.225392
3763,835,2.25784
3764,834,2.255136
3765,836,2.260544
3766,854,2.3092159999999997
3767,854,2.3092159999999997
3768,859,2.322736
3769,863,2.3335519999999996
3770,861,2.328144
3771,874,2.3632959999999996
3772,886,2.3957439999999997
3773,879,2.376816
3774,896,2.422784
3775,891,2.409264
3776,905,2.44712
3777,896,2.422784
3778,900,2.4335999999999998
3779,903,2.441712
3780,911,2.4633439999999998
3781,918,2.482272
3782,921,2.4903839999999997
3783,928,2.509312
3784,931,2.5174239999999997
3785,940,2.54176
3786,943,2.5498719999999997
3787,953,2.5769119999999996
3788,951,2.571504
3789,953,2.5769119999999996
3790,964,2.6066559999999996
3791,977,2.6418079999999997
3792,978,2.6445119999999998
3793,977,2.6418079999999997
3794,995,2.69048
3795,996,2.693184
3796,1001,2.7067039999999998
3797,1012,2.7364479999999998
3798,1019,2.7553759999999996
3799,1021,2.7607839999999997
3800,1027,2.777008
3801,1035,2.79864
3802,1041,2.8148639999999996
3803,1052,2.8446079999999996
3804,1059,2.863536
3805,1063,2.8743519999999996
3806,1063,2.8743519999999996
3807,1075,2.9067999999999996
3808,1080,2.92032
3809,1077,2.9122079999999997
3810,1082,2.925728
3811,1096,2.963584
3812,1099,2.9716959999999997
3813,1105,2.98792
3814,1106,2.990624
3815,1110,3.0014399999999997
3816,1121,3.0311839999999997
3817,1120,3.0284799999999996
3818,1135,3.0690399999999998
3819,1136,3.071744
3820,1149,3.106896
3821,1152,3.1150079999999996
3822,1162,3.142048
3823,1161,3.139344
3824,1169,3.160976
3825,1184,3.201536
3826,1180,3.19072
3827,1184,3.201536
3828,1203,3.252912
3829,1198,3.2393919999999996
3830,1211,3.2745439999999997
3831,1211,3.2745439999999997
3832,1234,3.3367359999999997
3833,1233,3.3340319999999997
3834,1235,3.3394399999999997
3835,1245,3.3664799999999997
3836,1251,3.382704
3837,1258,3.4016319999999998
3838,1278,3.4557119999999997
3839,1264,3.4178559999999996
3840,1303,3.5233119999999998
3841,1314,3.5530559999999998
3842,1313,3.5503519999999997
3843,1340,3.62336
3844,762,2.060448
3845,768,2.076672
3846,770,2.08208
3847,776,2.0983039999999997
3848,776,2.0983039999999997
3849,783,2.117232
3850,782,2.114528
3851,797,2.1550879999999997
3852,785,2.1226399999999996
3853,809,2.1875359999999997
3854,805,2.17672
3855,814,2.201056
3856,805,2.17672
3857,823,2.225392
3858,829,2.241616
3859,828,2.238912
3860,833,2.2524319999999998
3861,838,2.265952
3862,837,2.263248
3863,842,2.2767679999999997
3864,846,2.287584
3865,858,2.320032
3866,857,2.317328
3867,869,2.349776
3868,866,2.3416639999999997
3869,870,2.35248
3870,884,2.390336
3871,889,2.4038559999999998
3872,890,2.40656
3873,899,2.4308959999999997
3874,900,2.4335999999999998
3875,921,2.4903839999999997
3876,923,2.495792
3877,920,2.4876799999999997
3878,924,2.498496
3879,928,2.509312
3880,938,2.536352
3881,940,2.54176
3882,954,2.5796159999999997
3883,954,2.5796159999999997
3884,969,2.620176
3885,963,2.6039519999999996
3886,968,2.617472
3887,983,2.658032
3888,986,2.6661439999999996
3889,991,2.679664
3890,995,2.69048
3891,1006,2.720224
3892,999,2.7012959999999997
3893,1007,2.722928
3894,1017,2.749968
3895,1018,2.752672
3896,1023,2.7661919999999998
3897,1031,2.7878239999999996
3898,1043,2.8202719999999997
3899,1047,2.831088
3900,1051,2.841904
3901,1058,2.860832
3902,1061,2.868944
3903,1067,2.8851679999999997
3904,1067,2.8851679999999997
3905,1077,2.9122079999999997
3906,1068,2.8878719999999998
3907,1093,2.955472
3908,1100,2.9743999999999997
3909,1105,2.98792
3910,1105,2.98792
3911,1105,2.98792
3912,1107,2.993328
3913,1104,2.985216
3914,1109,2.9987359999999996
3915,1115,3.01496
3916,1119,3.0257759999999996
3917,1122,3.0338879999999997
3918,1119,3.0257759999999996
3919,1126,3.044704
3920,1130,3.0555199999999996
3921,1132,3.0609279999999996
3922,1140,3.08256
3923,1148,3.104192
3924,1148,3.104192
3925,1154,3.1204159999999996
3926,1162,3.142048
3927,1169,3.160976
3928,1178,3.1853119999999997
3929,1180,3.19072
3930,1195,3.23128
3931,1217,3.290768
3932,1222,3.3042879999999997
3933,1257,3.3989279999999997
3934,1251,3.382704
3935,1284,3.471936
3936,1290,3.4881599999999997
3937,1285,3.47464
3938,1273,3.442192
3939,1268,3.4286719999999997
3940,1271,3.436784
3941,1332,3.6017279999999996
3942,807,2.1821279999999996
3943,815,2.20376
3944,1224,3.3096959999999997
3945,826,2.233504
3946,832,2.2497279999999997
3947,834,2.255136
3948,836,2.260544
3949,845,2.28488
3950,839,2.268656
3951,846,2.287584
3952,860,2.32544
3953,857,2.317328
3954,870,2.35248
3955,869,2.349776
3956,874,2.3632959999999996
3957,884,2.390336
3958,888,2.4011519999999997
3959,889,2.4038559999999998
3960,898,2.4281919999999997
3961,899,2.4308959999999997
3962,900,2.4335999999999998
3963,915,2.47416
3964,914,2.471456
3965,925,2.5012
3966,921,2.4903839999999997
3967,927,2.506608
3968,935,2.52824
3969,937,2.533648
3970,952,2.5742079999999996
3971,956,2.5850239999999998
3972,952,2.5742079999999996
3973,952,2.5742079999999996
3974,956,2.5850239999999998
3975,974,2.6336959999999996
3976,977,2.6418079999999997
3977,985,2.66344
3978,993,2.685072
3979,997,2.6958879999999996
3980,1005,2.71752
3981,1016,2.747264
3982,1009,2.7283359999999997
3983,1026,2.774304
3984,1034,2.7959359999999998
3985,1046,2.828384
3986,1040,2.81216
3987,1053,2.8473119999999996
3988,1052,2.8446079999999996
3989,1066,2.8824639999999997
3990,1073,2.901392
3991,1080,2.92032
3992,1084,2.931136
3993,1075,2.9067999999999996
3994,1082,2.925728
3995,1096,2.963584
3996,1101,2.9771039999999998
3997,1112,3.0068479999999997
3998,1113,3.009552
3999,1122,3.0338879999999997
4000,1129,3.052816
4001,1141,3.0852639999999996
4002,1143,3.0906719999999996
4003,1152,3.1150079999999996
4004,1142,3.0879679999999996
4005,1158,3.131232
4006,1157,3.1285279999999998
4007,1171,3.166384
4008,1184,3.201536
4009,1184,3.201536
4010,1192,3.223168
4011,1210,3.2718399999999996
4012,1209,3.2691359999999996
4013,1209,3.2691359999999996
4014,1218,3.293472
4015,1224,3.3096959999999997
4016,1229,3.323216
4017,1234,3.3367359999999997
4018,1242,3.3583679999999996
4019,1252,3.385408
4020,1252,3.385408
4021,1275,3.4475999999999996
4022,1261,3.409744
4023,1285,3.47464
4024,1283,3.469232
4025,1297,3.5070879999999995
4026,1303,3.5233119999999998
4027,1307,3.534128
4028,1310,3.5422399999999996
4029,1336,3.6125439999999998
4030,1341,3.626064
4031,1351,3.653104
4032,1356,3.6666239999999997
4033,1367,3.6963679999999997
4034,1368,3.6990719999999997
4035,1390,3.7585599999999997
4036,1396,3.774784
4037,1398,3.7801919999999996
4038,1394,3.769376
4039,0,0.0
4040,0,0.0
4041,0,0.0
4042,0,0.0
4043,0,0.0
4044,0,0.0
4045,0,0.0
4046,0,0.0
4047,0,0.0
4048,0,0.0
4049,1509,4.080336
4050,1514,4.093856
4051,1494,4.039776
4052,1501,4.058704
4053,1514,4.093856
4054,860,2.32544
4055,857,2.317328
4056,871,2.355184
4057,877,2.3714079999999997
4058,881,2.382224
4059,878,2.374112
4060,889,2.4038559999999998
4061,892,2.411968
4062,896,2.422784
4063,902,2.439008
4064,911,2.4633439999999998
4065,918,2.482272
4066,912,2.466048
4067,923,2.495792
4068,922,2.4930879999999997
4069,926,2.503904
4070,934,2.525536
4071,932,2.5201279999999997
4072,944,2.5525759999999997
4073,952,2.5742079999999996
4074,948,2.563392
4075,954,2.5796159999999997
4076,963,2.6039519999999996
4077,978,2.6445119999999998
4078,981,2.652624
4079,985,2.66344
4080,986,2.6661439999999996
4081,990,2.67696
4082,1004,2.714816
4083,1002,2.709408
4084,1009,2.7283359999999997
4085,1009,2.7283359999999997
4086,1018,2.752672
4087,1042,2.8175679999999996
4088,1037,2.804048
4089,1048,2.833792
4090,1054,2.8500159999999997
4091,1055,2.8527199999999997
4092,1062,2.871648
4093,1065,2.8797599999999997
4094,1075,2.9067999999999996
4095,1070,2.89328
4096,1081,2.923024
4097,1080,2.92032
4098,1094,2.958176
4099,1091,2.950064
4100,1096,2.963584
4101,1104,2.985216
4102,1118,3.023072
4103,1128,3.050112
4104,1130,3.0555199999999996
4105,1136,3.071744
4106,1132,3.0609279999999996
4107,1147,3.101488
4108,1150,3.1096
4109,1157,3.1285279999999998
4110,1168,3.1582719999999997
4111,1169,3.160976
4112,1180,3.19072
4113,1177,3.1826079999999997
4114,1179,3.1880159999999997
4115,1197,3.2366879999999996
4116,1191,3.2204639999999998
4117,1195,3.23128
4118,1212,3.2772479999999997
4119,1217,3.290768
4120,1237,3.344848
4121,1240,3.35296
4122,1243,3.3610719999999996
4123,1258,3.4016319999999998
4124,1273,3.442192
4125,1266,3.4232639999999996
4126,1264,3.4178559999999996
4127,1274,3.444896
4128,1277,3.4530079999999996
4129,1282,3.466528
4130,1288,3.4827519999999996
4131,1299,3.5124959999999996
4132,1292,3.493568
4133,1228,3.320512
4134,1260,3.40704
4135,1336,3.6125439999999998
4136,1331,3.5990239999999996
4137,1300,3.5151999999999997
4138,1304,3.526016
4139,1385,3.74504
4140,1373,3.712592
4141,1398,3.7801919999999996
4142,1329,3.593616
4143,1320,3.5692799999999996
4144,1349,3.647696
4145,852,2.3038079999999996
4146,851,2.301104
4147,863,2.3335519999999996
4148,870,2.35248
4149,861,2.328144
4150,866,2.3416639999999997
4151,875,2.3659999999999997
4152,876,2.3687039999999997
4153,894,2.417376
4154,902,2.439008
4155,899,2.4308959999999997
4156,905,2.44712
4157,904,2.444416
4158,914,2.471456
4159,922,2.4930879999999997
4160,935,2.52824
4161,924,2.498496
4162,940,2.54176
4163,941,2.5444639999999996
4164,931,2.5174239999999997
4165,944,2.5525759999999997
4166,943,2.5498719999999997
4167,967,2.6147679999999998
4168,963,2.6039519999999996
4169,981,2.652624
4170,973,2.630992
4171,987,2.6688479999999997
4172,989,2.6742559999999997
4173,1001,2.7067039999999998
4174,1013,2.739152
4175,1005,2.71752
4176,1021,2.7607839999999997
4177,1033,2.7932319999999997
4178,1038,2.806752
4179,1032,2.7905279999999997
4180,1046,2.828384
4181,1048,2.833792
4182,1061,2.868944
